0,1
-0.14773206,-0.14679906
-0.18965489,-0.21616101
-0.24932186,-0.028999746
-0.22763969,-0.18783158
-0.0777604,-0.29152745
-0.20449795,-0.28161442
-0.12659542,-0.2603107
0.06532897,-0.3080032
0.00907284,0.15882134
0.14490804,0.045993622
0.2822945,0.22502685
0.3029754,0.16704956
0.22445138,0.27980113
0.3136749,0.25887358
0.3710515,0.19935183
0.63859093,0.21036243
0.5060623,0.5650157
0.6596943,0.42014176
0.51891714,0.37898624
0.6162359,0.47494924
0.4817617,0.5259243
0.4435741,0.5415952
0.4324356,0.3970084
0.27218685,0.17479292
0.3467048,0.20937477
0.15071492,0.17251658
0.15315548,0.015846178
0.05083718,0.2722891
0.011855308,-0.10074617
-0.0463402,-0.16952291
-0.14242867,0.004823271
-0.26220566,-0.21262267
-0.06371249,-0.23786974
-0.06822743,-0.14945334
0.1193717,-0.108647645
0.21822432,0.058895607
0.17822316,0.15913703
0.20881532,0.2442039
0.23600286,0.16801438
0.13701779,0.28719687
0.20125416,0.27438563
0.1689657,0.15632983
0.12837496,0.08555716
0.13416114,0.025643758
0.27605712,0.10675125
0.31628478,-0.016032591
0.3042133,0.12530658
0.47432715,0.09497322
0.5078328,0.44921535
0.31752002,0.5100227
0.15839002,0.29891235
0.22067538,0.27371162
0.10762308,0.19302027
-0.077088356,-0.06535277
-0.031469997,-0.066571295
-0.021452725,0.105859295
0.08369634,0.17936982
0.10692035,0.034819983
0.055361666,0.04921579
-0.18109915,0.07108784
-0.11993033,-0.035505578
-0.052749883,0.062122136
0.031899996,0.004817333
0.09937717,0.04072973
-0.11565159,-0.095121875
0.015892789,-0.13402696
0.06432737,0.06359641
0.086430736,0.04408788
0.06510843,0.21687645
0.0050032325,0.063446574
-0.1525199,-0.104481414
-0.18932255,-0.16422114
-0.2059319,-0.07373761
-0.05214359,-0.03888257
-0.03065005,0.044084094
-0.116079085,0.28347665
-0.14775915,-0.10038715
-0.19118227,-0.059083454
-0.33717132,-0.27228412
-0.12552859,-0.4446478
-0.05511077,0.118159205
0.07405582,-0.21455765
0.122024626,-0.09224203
0.10464224,-0.12948242
0.17788863,0.24818765
0.1282024,0.37065947
0.2248615,0.011460818
0.33699575,0.20863436
0.51961404,0.18278822
0.28091466,0.22649309
0.37300855,0.43020198
0.29625702,0.35832876
0.15770261,0.18026228
0.19713956,0.38382977
0.18785998,0.3309185
0.31276643,0.056479804
0.2758225,0.5663847
0.15012056,0.27448368
0.09349051,0.23237842
0.051096648,0.36706337
0.08306241,-0.078497924
0.07139676,-0.07986182
-0.06275649,0.25783223
0.06799042,0.008854747
0.020993669,0.04644011
0.05634616,0.047531582
0.087179095,-0.14076133
0.15626074,-0.09346889
0.057268903,0.14316054
0.15726411,-0.09396784
0.21150753,0.16740087
0.22671108,0.07583219
0.085716836,0.17117542
-0.002510883,0.06115516
0.07586481,-0.029183652
0.076277465,0.061798763
-0.07707755,0.022739474
-0.14907467,-0.1825316
-0.09964467,-0.37801155
0.14903234,0.24812749
0.09690306,0.515652
0.132803,-0.2004125
0.15720904,0.10197728
0.36007476,0.23053885
0.41896892,0.5091695
0.4876304,0.34222835
0.4765388,0.2037954
0.42636865,0.5700292
0.74530053,0.27275574
0.63385266,0.83212703
0.5600896,0.2947662
0.68532467,0.23002243
0.60175055,0.3687116
0.3475948,0.65723884
0.14295465,0.26861897
0.15480822,0.21664944
0.24048814,-0.14914265
0.20352024,0.4362347
0.15674734,-0.016713887
0.2930792,0.13521084
0.3324601,0.22594571
0.15911663,0.03436947
0.16060063,-0.048275054
0.16644464,0.13670126
0.21392214,0.07980851
0.35377198,-0.05317001
0.2740434,0.4142955
0.16433188,0.27602562
0.22893976,-0.18883789
0.22569245,0.14293444
-0.03082247,0.14546096
-0.123263806,0.06387487
-0.07235413,-0.07044402
-0.062871315,-0.18612795
0.0074357055,-0.07681641
-0.025692195,-0.0011783089
-0.029071413,-0.40873814
0.0843797,0.09863075
0.058854632,0.047053672
-0.08176598,0.025375139
0.116912454,0.110785246
0.07282683,0.04170045
0.015080243,-0.17737333
-0.017642021,-0.17449988
-0.14408545,0.030073576
0.01681085,-0.15245685
0.1041826,-0.121646866
0.08299111,0.23023255
0.07797336,-0.03102824
0.06681698,0.13729039
0.047727637,0.20093276
0.08290812,0.08931373
0.022422105,-0.09890978
-0.17873749,0.14267434
-0.13711724,-0.2072612
-0.08040743,-0.05045849
-0.047060303,-4.3734908e-05
-0.21247715,0.2641323
-0.25095153,-0.116628855
-0.16110714,-0.2363172
-0.14518268,-0.26351207
-0.13958141,-0.14944425
-0.12055671,-0.0077001825
-0.33875704,-0.12030892
-0.24076469,-0.18015113
-0.21035032,-0.17079888
-0.24442033,-0.049471736
-0.29828963,-0.13297215
